0,024727;1;1;181092;1
0,023560;1;1;181092;1
0,001351;1;1;181092;1
0,022422;1;1;181092;1
0,001364;1;1;181092;1
0,000986;1;1;181092;1
0,021667;1;1;181092;1
0,001244;1;1;181092;1
0,001100;1;1;181092;1
0,001031;1;1;181092;1
0,001274;1;1;181092;1
0,001091;1;1;181092;1
0,000942;1;1;181092;1
0,000915;1;1;181092;1
0,000899;1;1;181092;1
0,000946;1;1;181092;1
0,000883;1;1;181092;1
0,000859;1;1;181092;1
0,000898;1;1;181092;1
0,000882;1;1;181092;1
0,000850;1;1;181092;1
0,000883;1;1;181092;1
0,000834;1;1;181092;1
0,000886;1;1;181092;1
0,000913;1;1;181092;1
0,000854;1;1;181092;1
0,001081;1;1;181092;1
0,000891;1;1;181092;1
0,000862;1;1;181092;1
0,000791;1;1;181092;1
0,000877;1;1;181092;1
0,001099;1;1;181092;1
0,000873;1;1;181092;1
0,000871;1;1;181092;1
0,000840;1;1;181092;1
0,000853;1;1;181092;1
0,000861;1;1;181092;1
0,000779;1;1;181092;1
0,000888;1;1;181092;1
0,000843;1;1;181092;1
0,000802;1;1;181092;1
0,000873;1;1;181092;1
0,000851;1;1;181092;1
0,000821;1;1;181092;1
0,000858;1;1;181092;1
0,000808;1;1;181092;1
0,000854;1;1;181092;1
0,000905;1;1;181092;1
0,001018;1;1;181092;1
0,000910;1;1;181092;1
0,000869;1;1;181092;1
0,000918;1;1;181092;1
0,001036;1;1;181092;1
0,000967;1;1;181092;1
0,000930;1;1;181092;1
0,000834;1;1;181092;1
0,000929;1;1;181092;1
0,000975;1;1;181092;1
0,000814;1;1;181092;1
0,000890;1;1;181092;1
0,000824;1;1;181092;1
0,000821;1;1;181092;1
0,000885;1;1;181092;1
0,000920;1;1;181092;1
0,000879;1;1;181092;1
0,000886;1;1;181092;1
0,000840;1;1;181092;1
0,000839;1;1;181092;1
0,000812;1;1;181092;1
0,000807;1;1;181092;1
0,000872;1;1;181092;1
0,000866;1;1;181092;1
