0.026833;9.000000;200682.000000
0.004894;9.000000;200682.000000
0.009306;9.000000;200682.000000
0.008222;9.000000;200682.000000
0.007793;9.000000;200682.000000
0.009098;9.000000;200682.000000
0.003797;9.000000;200682.000000
0.009898;9.000000;200682.000000
0.009196;9.000000;200682.000000
0.008014;9.000000;200682.000000
0.005259;9.000000;200682.000000
0.006754;9.000000;200682.000000
0.003624;9.000000;200682.000000
0.003421;9.000000;200682.000000
0.003592;9.000000;200682.000000
0.003784;9.000000;200682.000000
0.004063;9.000000;200682.000000
0.003536;9.000000;200682.000000
0.003813;9.000000;200682.000000
0.003797;9.000000;200682.000000
0.003723;9.000000;200682.000000
0.003837;9.000000;200682.000000
0.003679;9.000000;200682.000000
0.003600;9.000000;200682.000000
0.003579;9.000000;200682.000000
0.003417;9.000000;200682.000000
0.003404;9.000000;200682.000000
0.003432;9.000000;200682.000000
0.003416;9.000000;200682.000000
0.003348;9.000000;200682.000000
0.003306;9.000000;200682.000000
0.003206;9.000000;200682.000000
0.003251;9.000000;200682.000000
0.003658;9.000000;200682.000000
0.003312;9.000000;200682.000000
0.003513;9.000000;200682.000000
0.003275;9.000000;200682.000000
0.003200;9.000000;200682.000000
0.003370;9.000000;200682.000000
0.003126;9.000000;200682.000000
0.003254;9.000000;200682.000000
0.003091;9.000000;200682.000000
0.003195;9.000000;200682.000000
0.003216;9.000000;200682.000000
0.003350;9.000000;200682.000000
0.003246;9.000000;200682.000000
0.003069;9.000000;200682.000000
0.003267;9.000000;200682.000000
0.003461;9.000000;200682.000000
0.003200;9.000000;200682.000000
0.003292;9.000000;200682.000000
0.003209;9.000000;200682.000000
0.003427;9.000000;200682.000000
0.003251;9.000000;200682.000000
0.003310;9.000000;200682.000000
0.003326;9.000000;200682.000000
0.003257;9.000000;200682.000000
0.003406;9.000000;200682.000000
0.003273;9.000000;200682.000000
0.003298;9.000000;200682.000000
0.003188;9.000000;200682.000000
0.003380;9.000000;200682.000000
0.003430;9.000000;200682.000000
0.003212;9.000000;200682.000000
0.003802;9.000000;200682.000000
0.003206;9.000000;200682.000000
0.003410;9.000000;200682.000000
0.003249;9.000000;200682.000000
0.003274;9.000000;200682.000000
0.003080;9.000000;200682.000000
0.003165;9.000000;200682.000000
0.003100;9.000000;200682.000000
0.003300;9.000000;200682.000000
0.003325;9.000000;200682.000000
0.003217;9.000000;200682.000000
0.003413;9.000000;200682.000000
0.003180;9.000000;200682.000000
0.003205;9.000000;200682.000000
0.003075;9.000000;200682.000000
0.003184;9.000000;200682.000000
0.003212;9.000000;200682.000000
0.003295;9.000000;200682.000000
0.003085;9.000000;200682.000000
0.003235;9.000000;200682.000000
0.003658;9.000000;200682.000000
0.003199;9.000000;200682.000000
0.003407;9.000000;200682.000000
0.003232;9.000000;200682.000000
0.003421;9.000000;200682.000000
0.003121;9.000000;200682.000000
0.003238;9.000000;200682.000000
0.003184;9.000000;200682.000000
0.003235;9.000000;200682.000000
0.003426;9.000000;200682.000000
0.003269;9.000000;200682.000000
0.003045;9.000000;200682.000000
0.003241;9.000000;200682.000000
0.003399;9.000000;200682.000000
0.003197;9.000000;200682.000000
0.003234;9.000000;200682.000000
0.003189;9.000000;200682.000000
0.003316;9.000000;200682.000000
0.003089;9.000000;200682.000000
0.003173;9.000000;200682.000000
0.003215;9.000000;200682.000000
0.003273;9.000000;200682.000000
0.003134;9.000000;200682.000000
0.003236;9.000000;200682.000000
0.003081;9.000000;200682.000000
0.003126;9.000000;200682.000000
0.003181;9.000000;200682.000000
0.003127;9.000000;200682.000000
0.003161;9.000000;200682.000000
0.003250;9.000000;200682.000000
0.003250;9.000000;200682.000000
0.003157;9.000000;200682.000000
0.003227;9.000000;200682.000000
0.003189;9.000000;200682.000000
0.003222;9.000000;200682.000000
0.003548;9.000000;200682.000000
0.003456;9.000000;200682.000000
0.003162;9.000000;200682.000000
0.003235;9.000000;200682.000000
0.003035;9.000000;200682.000000
0.003318;9.000000;200682.000000
0.003237;9.000000;200682.000000
0.003251;9.000000;200682.000000
0.003392;9.000000;200682.000000
0.003193;9.000000;200682.000000
0.003305;9.000000;200682.000000
0.003255;9.000000;200682.000000
0.003210;9.000000;200682.000000
0.003168;9.000000;200682.000000
0.003231;9.000000;200682.000000
0.003094;9.000000;200682.000000
0.003144;9.000000;200682.000000
0.003317;9.000000;200682.000000
0.003223;9.000000;200682.000000
0.003404;9.000000;200682.000000
0.003091;9.000000;200682.000000
0.003265;9.000000;200682.000000
0.003083;9.000000;200682.000000
0.003206;9.000000;200682.000000
0.003272;9.000000;200682.000000
0.003246;9.000000;200682.000000
0.003199;9.000000;200682.000000
0.003202;9.000000;200682.000000
0.003371;9.000000;200682.000000
0.003190;9.000000;200682.000000
0.003476;9.000000;200682.000000
0.003181;9.000000;200682.000000
0.003466;9.000000;200682.000000
0.003105;9.000000;200682.000000
0.003184;9.000000;200682.000000
0.003161;9.000000;200682.000000
0.003289;9.000000;200682.000000
0.003194;9.000000;200682.000000
0.003189;9.000000;200682.000000
0.003331;9.000000;200682.000000
0.003210;9.000000;200682.000000
0.003397;9.000000;200682.000000
0.003343;9.000000;200682.000000
0.003166;9.000000;200682.000000
0.003431;9.000000;200682.000000
0.003360;9.000000;200682.000000
0.003363;9.000000;200682.000000
0.003290;9.000000;200682.000000
0.003185;9.000000;200682.000000
0.003278;9.000000;200682.000000
0.003400;9.000000;200682.000000
0.003115;9.000000;200682.000000
0.003218;9.000000;200682.000000
0.003190;9.000000;200682.000000
0.003217;9.000000;200682.000000
0.003260;9.000000;200682.000000
0.003287;9.000000;200682.000000
0.003088;9.000000;200682.000000
0.003385;9.000000;200682.000000
0.003152;9.000000;200682.000000
0.003268;9.000000;200682.000000
0.003214;9.000000;200682.000000
0.003165;9.000000;200682.000000
0.003420;9.000000;200682.000000
0.003185;9.000000;200682.000000
0.003354;9.000000;200682.000000
0.003239;9.000000;200682.000000
0.003175;9.000000;200682.000000
0.003152;9.000000;200682.000000
0.003363;9.000000;200682.000000
0.003155;9.000000;200682.000000
0.003122;9.000000;200682.000000
0.003042;9.000000;200682.000000
0.003128;9.000000;200682.000000
0.003042;9.000000;200682.000000
0.003173;9.000000;200682.000000
0.003219;9.000000;200682.000000
0.003287;9.000000;200682.000000
0.003563;9.000000;200682.000000
0.003125;9.000000;200682.000000
