0,014325;241;145;143253;52
0,001387;241;145;143253;52
0,007152;241;145;143253;52
0,001744;241;145;143253;52
0,008935;329;185;171564;81
0,003304;329;185;171564;81
0,004598;329;185;171564;81
0,008296;329;185;171564;81
0,002862;329;185;171564;81
0,002580;329;185;171564;81
0,002285;329;185;171564;81
0,002184;329;185;171564;81
0,002403;329;185;171564;81
0,002269;329;185;171564;81
0,002503;329;185;171564;81
0,002517;329;185;171564;81
0,002865;329;185;171564;81
0,002198;329;185;171564;81
0,002393;329;185;171564;81
0,002570;329;185;171564;81
0,002163;329;185;171564;81
0,002207;329;185;171564;81
0,002557;329;185;171564;81
0,002654;329;185;171564;81
0,002418;329;185;171564;81
0,002512;329;185;171564;81
0,002146;329;185;171564;81
0,002241;329;185;171564;81
0,002056;329;185;171564;81
0,002285;329;185;171564;81
0,002366;329;185;171564;81
0,002125;329;185;171564;81
0,002025;329;185;171564;81
0,002216;329;185;171564;81
0,002517;329;185;171564;81
0,002125;329;185;171564;81
0,002034;329;185;171564;81
0,002109;329;185;171564;81
0,002189;329;185;171564;81
0,002165;329;185;171564;81
0,002262;329;185;171564;81
0,002087;329;185;171564;81
0,002338;329;185;171564;81
0,002035;329;185;171564;81
0,002166;329;185;171564;81
0,002103;329;185;171564;81
0,002458;329;185;171564;81
0,002287;329;185;171564;81
0,002228;329;185;171564;81
0,002055;329;185;171564;81
0,002862;329;185;171564;81
0,002126;329;185;171564;81
0,003148;329;185;171564;81
0,002820;329;185;171564;81
0,002902;329;185;171564;81
0,002664;329;185;171564;81
0,002925;329;185;171564;81
0,002189;329;185;171564;81
0,002386;329;185;171564;81
0,002091;329;185;171564;81
0,003211;329;185;171564;81
0,002292;329;185;171564;81
0,002195;329;185;171564;81
0,002205;329;185;171564;81
0,001655;241;145;143253;52
0,003189;241;145;143253;52
0,002243;241;145;143253;52
0,002173;241;145;143253;52
0,001912;241;145;143253;52
0,002897;241;145;143253;52
0,001739;241;145;143253;52
0,001785;241;145;143253;52
0,001769;241;145;143253;52
0,001626;241;145;143253;52
0,001613;241;145;143253;52
0,001957;241;145;143253;52
0,001750;241;145;143253;52
0,001754;241;145;143253;52
0,001955;241;145;143253;52
0,001734;241;145;143253;52
0,001613;241;145;143253;52
0,001680;241;145;143253;52
0,001835;241;145;143253;52
0,001688;241;145;143253;52
0,001673;241;145;143253;52
0,001756;241;145;143253;52
0,001563;241;145;143253;52
0,001747;241;145;143253;52
0,001688;241;145;143253;52
0,001633;241;145;143253;52
0,001707;241;145;143253;52
0,001779;241;145;143253;52
0,001744;241;145;143253;52
0,001589;241;125;124953;60
0,002373;241;125;124953;60
0,001643;241;125;124953;60
0,001606;241;125;124953;60
0,001661;241;125;124953;60
0,001591;241;125;124953;60
0,001650;241;125;124953;60
0,001909;241;125;124953;60
0,001769;241;125;124953;60
0,001645;241;125;124953;60
0,001666;241;125;124953;60
0,001592;241;125;124953;60
0,001667;241;125;124953;60
0,001661;241;125;124953;60
0,001886;241;125;124953;60
0,001610;241;125;124953;60
0,001649;241;125;124953;60
0,002113;241;125;124953;60
0,001661;241;125;124953;60
0,001694;241;125;124953;60
0,001975;241;125;124953;60
0,001581;241;125;124953;60
0,001599;241;125;124953;60
0,001714;241;125;124953;60
0,001677;241;125;124953;60
0,001626;241;125;124953;60
0,002242;241;125;124953;60
0,001804;241;125;124953;60
0,001643;241;125;124953;60
0,001576;241;125;124953;60
0,001629;241;125;124953;60
0,001597;241;125;124953;60
0,001696;241;125;124953;60
0,001607;241;125;124953;60
0,001686;241;125;124953;60
0,001800;241;125;124953;60
0,001981;241;125;124953;60
0,001680;241;125;124953;60
0,001636;241;125;124953;60
0,001750;241;125;124953;60
0,001702;241;125;124953;60
0,001594;241;125;124953;60
0,001652;241;125;124953;60
0,001803;241;125;124953;60
0,001642;241;125;124953;60
0,001630;241;125;124953;60
0,001833;241;125;124953;60
0,001770;241;125;124953;60
0,001971;329;161;149934;85
0,002383;329;161;149934;85
0,002013;329;161;149934;85
0,002016;329;161;149934;85
0,002039;329;161;149934;85
0,002298;329;161;149934;85
0,002010;329;161;149934;85
0,002431;329;161;149934;85
0,002276;329;161;149934;85
0,001975;329;161;149934;85
0,002003;329;161;149934;85
0,002261;329;161;149934;85
0,001879;329;161;149934;85
0,001886;329;161;149934;85
0,002029;329;161;149934;85
0,002937;329;161;149934;85
0,002012;329;161;149934;85
0,002222;329;161;149934;85
0,002196;329;161;149934;85
0,002023;329;161;149934;85
0,002001;329;161;149934;85
0,001905;329;161;149934;85
0,002720;329;161;149934;85
0,001928;329;161;149934;85
0,001854;329;161;149934;85
0,002352;329;161;149934;85
0,002125;329;161;149934;85
0,002058;329;161;149934;85
0,001921;329;161;149934;85
0,002551;329;161;149934;85
0,002249;329;161;149934;85
0,001854;329;161;149934;85
0,001844;329;161;149934;85
0,002729;329;161;149934;85
0,001843;329;161;149934;85
0,001925;329;161;149934;85
0,002260;329;143;126792;81
0,001866;329;143;126792;81
0,001814;329;143;126792;81
0,001874;329;143;126792;81
0,002000;329;143;126792;81
0,001861;329;143;126792;81
0,002022;329;143;126792;81
0,001872;329;143;126792;81
0,002786;329;143;126792;81
0,001837;329;143;126792;81
0,001798;329;143;126792;81
0,001948;329;143;126792;81
0,002203;329;143;126792;81
0,001854;329;143;126792;81
0,001836;329;143;126792;81
0,002140;329;143;126792;81
0,001868;329;143;126792;81
0,001905;329;143;126792;81
0,002720;329;143;126792;81
0,002411;329;143;126792;81
0,001884;329;143;126792;81
0,001823;329;143;126792;81
0,002010;329;143;126792;81
0,002012;329;143;126792;81
0,001879;329;143;126792;81
0,001844;329;143;126792;81
0,001933;329;143;126792;81
0,002652;329;143;126792;81
0,002245;329;143;126792;81
0,002613;329;143;126792;81
0,001888;329;143;126792;81
0,002206;329;143;126792;81
0,002505;329;143;126792;81
0,002283;329;143;126792;81
0,002331;329;143;126792;81
0,002054;329;143;126792;81
0,002581;329;143;126792;81
0,002184;329;143;126792;81
0,001978;329;161;149934;85
0,001999;329;161;149934;85
0,002363;329;161;149934;85
0,002107;329;161;149934;85
0,002092;329;161;149934;85
0,002608;329;161;149934;85
0,002075;329;161;149934;85
0,002062;329;161;149934;85
0,002837;329;161;149934;85
0,002045;329;161;149934;85
0,001982;329;161;149934;85
0,002043;329;161;149934;85
0,002076;329;161;149934;85
0,001979;329;161;149934;85
0,002135;329;161;149934;85
0,002418;329;161;149934;85
0,002982;329;161;149934;85
0,002082;329;161;149934;85
0,002239;329;161;149934;85
0,002699;329;161;149934;85
0,002037;329;161;149934;85
0,002183;329;161;149934;85
0,002052;329;161;149934;85
0,002156;329;161;149934;85
0,002384;329;161;149934;85
0,002053;329;161;149934;85
0,002066;329;161;149934;85
0,001782;209;116;110793;55
0,001405;145;87;91452;34
0,001450;145;87;91452;34
0,001554;145;87;91452;34
0,001435;145;87;91452;34
0,001325;145;87;91452;34
0,001397;145;87;91452;34
0,001340;145;87;91452;34
0,001863;145;87;91452;34
0,001438;145;87;91452;34
0,001484;193;105;93537;46
0,002013;193;105;93537;46
0,002051;193;105;93537;46
0,001606;193;105;93537;46
0,001382;193;105;93537;46
0,001464;193;105;93537;46
0,001449;193;105;93537;46
0,001434;193;105;93537;46
0,002076;193;105;93537;46
0,001368;193;105;93537;46
0,001373;193;105;93537;46
0,001369;193;105;93537;46
0,001383;193;105;93537;46
0,001530;193;105;93537;46
0,001805;193;105;93537;46
0,001499;193;105;93537;46
0,001326;193;105;93537;46
0,001607;193;105;93537;46
0,001420;193;105;93537;46
0,001364;193;105;93537;46
0,001342;193;105;93537;46
0,001351;193;105;93537;46
0,001692;193;105;93537;46
0,001390;193;105;93537;46
0,001420;193;105;93537;46
0,001468;193;105;93537;46
0,001433;193;105;93537;46
0,001388;193;105;93537;46
0,001744;193;105;93537;46
0,002280;193;105;93537;46
0,001349;193;105;93537;46
0,001486;193;105;93537;46
0,001338;193;105;93537;46
0,001399;193;105;93537;46
0,001558;193;105;93537;46
0,001349;193;105;93537;46
0,001488;193;105;93537;46
0,001429;193;105;93537;46
0,001913;193;105;93537;46
0,001453;193;105;93537;46
0,001464;193;105;93537;46
0,001438;193;105;93537;46
0,001752;193;105;93537;46
0,001376;193;105;93537;46
0,001492;193;105;93537;46
0,001691;193;105;93537;46
0,001819;193;105;93537;46
0,001413;193;105;93537;46
0,001373;193;105;93537;46
0,002105;193;105;93537;46
0,001559;193;105;93537;46
0,002554;193;105;93537;46
0,001939;193;105;93537;46
0,002229;193;105;93537;46
0,001404;193;105;93537;46
0,001652;193;105;93537;46
0,001390;193;105;93537;46
0,001624;193;105;93537;46
0,001425;193;105;93537;46
0,001429;193;105;93537;46
0,001410;193;105;93537;46
0,001401;193;105;93537;46
0,001373;193;105;93537;46
0,001453;193;105;93537;46
0,001579;193;105;93537;46
0,001418;193;105;93537;46
0,001583;193;105;93537;46
0,001496;193;105;93537;46
0,002022;193;105;93537;46
0,001376;193;105;93537;46
0,001996;193;105;93537;46
0,001360;193;105;93537;46
0,001343;193;105;93537;46
0,001445;193;105;93537;46
0,001518;193;105;93537;46
0,001476;193;105;93537;46
0,001345;193;105;93537;46
0,001427;193;105;93537;46
0,001415;193;105;93537;46
0,001410;193;105;93537;46
0,001360;193;105;93537;46
0,001521;193;105;93537;46
0,001398;193;105;93537;46
0,001326;193;105;93537;46
0,001303;193;105;93537;46
0,001303;193;105;93537;46
0,001351;193;105;93537;46
0,001365;193;105;93537;46
0,001480;193;105;93537;46
0,001376;193;105;93537;46
0,001362;193;105;93537;46
0,001410;193;105;93537;46
0,001408;193;105;93537;46
0,001404;193;105;93537;46
0,001730;193;105;93537;46
0,001372;193;105;93537;46
0,002058;193;105;93537;46
0,001404;193;105;93537;46
0,001576;193;105;93537;46
0,001403;193;105;93537;46
0,001359;193;105;93537;46
0,001453;193;105;93537;46
0,001388;193;105;93537;46
0,002103;193;105;93537;46
0,001592;193;105;93537;46
0,001960;193;105;93537;46
0,001487;193;105;93537;46
0,001320;193;105;93537;46
0,001448;193;105;93537;46
0,001668;193;105;93537;46
0,001422;193;105;93537;46
0,001521;193;105;93537;46
0,001695;193;105;93537;46
0,001439;193;105;93537;46
0,001432;193;105;93537;46
0,001415;193;105;93537;46
0,001609;193;105;93537;46
0,001677;193;105;93537;46
0,001447;193;105;93537;46
0,001573;193;105;93537;46
0,001409;193;105;93537;46
0,001778;193;105;93537;46
0,001410;193;105;93537;46
0,001397;193;105;93537;46
0,001752;193;105;93537;46
0,001456;193;105;93537;46
0,001444;193;105;93537;46
0,001199;193;85;66918;47
0,001120;193;85;66918;47
0,001552;193;85;66918;47
0,001177;193;85;66918;47
0,001555;193;85;66918;47
0,001214;193;85;66918;47
0,001485;193;85;66918;47
0,001242;193;85;66918;47
0,001353;193;85;66918;47
0,001262;193;85;66918;47
0,001235;193;85;66918;47
0,001882;193;85;66918;47
0,001457;193;85;66918;47
0,001303;193;85;66918;47
0,001271;193;85;66918;47
0,001368;193;85;66918;47
0,001278;193;85;66918;47
0,001283;193;85;66918;47
0,001515;193;85;66918;47
0,001298;193;85;66918;47
0,001224;193;85;66918;47
0,001224;193;85;66918;47
0,001348;193;85;66918;47
0,001337;193;85;66918;47
0,001372;193;85;66918;47
0,001224;193;85;66918;47
0,001324;193;85;66918;47
0,002656;193;85;66918;47
0,001842;193;85;66918;47
0,001448;193;85;66918;47
0,001327;193;85;66918;47
0,001252;193;85;66918;47
0,001335;193;85;66918;47
0,001214;193;85;66918;47
0,001827;193;85;66918;47
0,001296;193;85;66918;47
0,002010;193;85;66918;47
0,001257;193;85;66918;47
0,001245;121;57;47328;28
0,000990;121;57;47328;28
0,001301;121;57;47328;28
0,000910;121;57;47328;28
0,001207;121;57;47328;28
0,001234;121;57;47328;28
0,000985;121;57;47328;28
0,000979;121;57;47328;28
0,000969;121;57;47328;28
0,000986;121;57;47328;28
0,001040;121;57;47328;28
0,001063;121;57;47328;28
0,000968;121;57;47328;28
0,001364;121;57;47328;28
0,000990;121;57;47328;28
0,001266;121;57;47328;28
0,000967;121;57;47328;28
0,001212;121;57;47328;28
0,000966;121;57;47328;28
0,001388;121;57;47328;28
0,000959;121;57;47328;28
0,001129;121;57;47328;28
0,000940;121;57;47328;28
0,001091;121;57;47328;28
0,001052;121;57;47328;28
0,000956;121;57;47328;28
0,000949;121;57;47328;28
0,000973;121;57;47328;28
0,001090;121;57;47328;28
0,001016;121;57;47328;28
0,001148;121;57;47328;28
0,001009;121;57;47328;28
0,001070;121;57;47328;28
0,000988;121;57;47328;28
0,000930;121;57;47328;28
0,000961;121;57;47328;28
0,001006;121;57;47328;28
0,000930;121;57;47328;28
0,000985;121;57;47328;28
0,000956;121;57;47328;28
0,001046;121;57;47328;28
0,001217;121;57;47328;28
0,001005;121;57;47328;28
0,001220;121;57;47328;28
0,000964;121;57;47328;28
0,001194;121;57;47328;28
0,000931;121;57;47328;28
0,001090;121;57;47328;28
0,000940;121;57;47328;28
0,001227;121;57;47328;28
0,001266;121;57;47328;28
0,000941;121;57;47328;28
0,001155;121;57;47328;28
0,000992;121;57;47328;28
0,001216;121;57;47328;28
0,001017;121;57;47328;28
0,001243;121;57;47328;28
0,000963;121;57;47328;28
0,001113;121;57;47328;28
0,001150;121;57;47328;28
0,000985;121;57;47328;28
0,000947;121;57;47328;28
0,000949;121;57;47328;28
0,001345;121;57;47328;28
0,001257;121;57;47328;28
0,001419;121;57;47328;28
0,001060;121;57;47328;28
0,001154;121;57;47328;28
0,001036;121;57;47328;28
0,001227;121;57;47328;28
0,001147;121;57;47328;28
0,001010;121;57;47328;28
0,000998;121;57;47328;28
0,000985;121;57;47328;28
0,001062;121;57;47328;28
0,001047;121;57;47328;28
0,001123;121;57;47328;28
0,001032;121;57;47328;28
0,001205;121;57;47328;28
0,001124;121;57;47328;28
0,001378;121;57;47328;28
0,001005;121;57;47328;28
0,001121;121;57;47328;28
0,001005;121;57;47328;28
0,001310;121;57;47328;28
0,000974;121;57;47328;28
0,001204;121;57;47328;28
0,001027;121;57;47328;28
0,001099;121;57;47328;28
0,001006;121;57;47328;28
0,000974;121;57;47328;28
0,001385;121;57;47328;28
0,001133;121;57;47328;28
0,001181;121;57;47328;28
0,000959;121;57;47328;28
0,001181;121;57;47328;28
0,001019;121;57;47328;28
0,001045;121;57;47328;28
0,001020;121;57;47328;28
0,001012;121;57;47328;28
0,001225;121;57;47328;28
0,001060;121;57;47328;28
0,001068;121;57;47328;28
0,000957;121;57;47328;28
0,001250;121;57;47328;28
0,001149;121;57;47328;28
0,001049;121;57;47328;28
0,000996;121;57;47328;28
0,001078;121;57;47328;28
0,001272;121;57;47328;28
0,001011;121;57;47328;28
0,000990;121;57;47328;28
0,001006;121;57;47328;28
0,001120;121;57;47328;28
0,000975;121;57;47328;28
0,001083;121;57;47328;28
0,001134;121;57;47328;28
0,001005;121;57;47328;28
