0,001086;920,476807;256;70;149457;0
0,001016;984,265686;256;70;149457;0
0,000778;1284,526733;256;70;149457;0
0,000783;1277,343872;256;70;149457;0
0,000770;1298,521973;256;70;149457;0
0,000907;1103,090454;256;70;149457;0
0,001205;829,906189;256;70;149457;0
0,000863;1158,081909;256;70;149457;0
0,000835;1197,021851;256;70;149457;0
0,000786;1272,009277;256;70;149457;0
0,000862;1160,533447;256;70;149457;0
0,000853;1172,446533;256;70;149457;0
0,000832;1201,218262;256;70;149457;0
0,000828;1207,568359;256;70;149457;0
0,000811;1233,099365;256;70;149457;0
0,000817;1224,287598;256;70;149457;0
0,000851;1174,959229;256;69;148137;0
0,000859;1163,983032;256;69;148137;0
0,000814;1228,127197;256;69;148137;0
0,000877;1139,783813;256;69;148137;0
0,000763;1310,942139;256;69;148137;0
0,000816;1225,382202;256;69;148137;0
0,000798;1253,397339;256;69;148137;0
0,000796;1255,693970;256;69;148137;0
0,000935;1069,520142;256;69;148137;0
0,000829;1205,974487;256;69;148137;0
0,000833;1200,166382;256;70;148185;0
0,000834;1198,592041;256;70;148185;0
0,000956;1045,852783;256;70;148185;0
0,000797;1253,970703;256;70;148185;0
0,000764;1309,689453;256;70;148185;0
0,000789;1267,304565;256;70;148185;0
0,000822;1216,140259;256;70;148185;0
0,000786;1272,599731;256;70;148185;0
0,000758;1319,143433;256;71;148815;0
0,000742;1347,679443;256;71;148815;0
0,000725;1380,251709;256;71;148815;0
0,000741;1350,334961;256;71;148815;0
0,000781;1279,729248;256;70;147513;0
0,000777;1286,938965;256;70;147513;0
0,001009;991,026794;256;70;147513;0
0,000889;1125,279175;256;70;147513;0
0,001003;997,155334;256;70;147513;0
0,000733;1365,129517;256;70;147513;0
0,000758;1318,508911;256;70;147513;0
0,000795;1257,999023;256;70;147513;0
0,000779;1283,925049;256;69;144126;0
0,000767;1304,081787;256;69;144126;0
0,000779;1283,925049;256;68;143529;0
0,000671;1489,771729;256;68;143529;0
0,000725;1379,557129;256;69;143745;0
0,000804;1243,729614;256;69;143745;0
0,000782;1278,535522;256;69;143745;0
0,000921;1085,615845;256;69;143745;0
0,000811;1232,545044;256;69;143745;0
0,000682;1466,655884;256;69;143745;0
0,000776;1288,148560;256;69;143745;0
0,000783;1277,343872;256;69;143745;0
0,000811;1233,099365;256;69;143745;0
0,000908;1101,317749;256;69;143745;0
0,000719;1390,050781;256;69;143745;0
0,000706;1415,898804;256;69;143745;0
0,000714;1400,705200;256;69;143745;0
0,000775;1290,574341;256;69;143745;0
0,000759;1317,241699;256;69;143745;0
0,000853;1172,948242;256;69;143745;0
0,000847;1180,525391;256;70;144216;0
0,000793;1261,472656;256;70;144216;0
0,000752;1330,024292;256;70;144216;0
0,000765;1306,568237;256;70;144216;0
0,000968;1032,848511;256;70;144216;0
0,000855;1169,944580;256;70;144216;0
0,000725;1379,557129;256;70;144216;0
0,000690;1449,592773;256;70;144216;0
0,000719;1391,461914;256;70;144216;0
0,000787;1270,240967;256;70;144216;0
0,000770;1297,907227;256;70;144216;0
0,000846;1182,562622;256;70;144216;0
0,000942;1061,238892;256;70;144216;0
0,000694;1440,451904;256;70;144216;0
0,000740;1351,000488;256;70;144216;0
0,000764;1308,439209;256;70;144216;0
0,000993;1007,416443;256;70;144216;0
0,000778;1284,526733;256;70;144216;0
0,000723;1382,339844;256;70;144216;0
0,000717;1395,002563;256;70;144216;0
0,000718;1393,584106;256;69;141840;0
0,000830;1205,444092;256;69;141840;0
0,000756;1322,325195;256;69;141840;0
0,000777;1286,938965;256;69;141840;0
0,000839;1191,299438;256;69;141840;0
0,000761;1314,714600;256;69;141840;0
0,000748;1336,509033;256;69;141840;0
0,000755;1324,881592;256;69;141840;0
0,000747;1337,813599;256;69;141840;0
0,000862;1159,551636;256;69;141840;0
0,000735;1361,062500;256;69;141840;0
0,000752;1329,379150;256;69;141840;0
0,000760;1315,345459;256;69;141840;0
0,000815;1226,478760;256;69;141840;0
0,000762;1312,197266;256;69;141840;0
0,000738;1355,677490;256;69;141840;0
0,000725;1379,557129;256;69;141840;0
0,000792;1262,634766;256;69;141840;0
0,000850;1175,967407;256;69;141840;0
0,000824;1213,448364;256;69;141840;0
0,000798;1252,824463;256;69;141840;0
0,000675;1481,718994;256;69;141840;0
0,000721;1387,236816;256;69;141840;0
0,000877;1140,257935;256;69;141840;0
0,000820;1218,843872;256;68;136914;0
0,000800;1250,538330;256;68;136914;0
0,000751;1331,316162;256;68;136914;0
0,000698;1432,922119;256;68;136914;0
0,000722;1385,133911;256;68;136914;0
0,000822;1217,220215;256;68;136914;0
0,000873;1145,978271;256;68;136914;0
0,000729;1371,275635;256;68;136914;0
0,000707;1415,167725;256;68;136914;0
0,000858;1164,972290;256;68;136914;0
0,000741;1350,334961;256;68;136914;0
0,000714;1401,421265;256;68;136914;0
0,000719;1390,755981;256;68;136914;0
0,000770;1298,521973;256;68;136914;0
0,000773;1293,619629;256;68;136914;0
0,000828;1207,036499;256;68;136914;0
0,000787;1270,240967;256;68;136914;0
0,000653;1530,530396;256;68;136914;0
0,000737;1357,691895;256;68;136914;0
0,000776;1289,360352;256;68;136914;0
0,000762;1311,569336;256;68;136914;0
0,000753;1327,447876;256;68;136914;0
0,000670;1492,204712;256;68;136914;0
0,000690;1448,826660;256;68;136914;0
0,000724;1381,643188;256;68;136914;0
0,000721;1386,535156;256;68;136914;0
0,000733;1365,129517;256;68;136914;0
0,000661;1512,792480;256;68;136914;0
0,000692;1445,770142;256;68;136914;0
0,000743;1345,034302;256;68;136914;0
0,000734;1361,738647;256;68;136914;0
0,000720;1388,642334;256;68;136914;0
0,000701;1426,954712;256;68;136914;0
