0,001101;908,277039;353;269;56529;2752
0,000802;1247,124634;353;269;56529;2752
0,000834;1198,592041;353;273;56529;2752
0,000788;1268,477539;353;273;56529;2752
0,000747;1338,466797;353;273;56529;2752
0,000948;1054,705688;353;273;56529;2752
0,000726;1378,169922;353;273;56529;2752
0,000758;1319,143433;353;273;56529;2752
0,000737;1357,019775;353;273;56529;2752
0,000648;1543,457275;353;273;56529;2752
0,000675;1481,718994;353;273;56529;2752
0,000707;1415,167725;353;273;56529;2752
0,000690;1449,592773;353;273;56529;2752
0,000643;1554,838379;353;273;56529;2752
0,000671;1489,771729;353;273;56529;2752
0,000685;1459,627197;353;273;56529;2752
0,000715;1397,848022;353;270;56493;2746
0,000791;1264,381958;353;268;56493;2746
0,000758;1318,508911;353;272;56583;2750
0,000671;1490,581787;361;275;56583;2750
0,000701;1426,212280;369;279;57357;2799
0,000696;1437,430542;369;278;56082;2753
0,000706;1417,362915;369;278;56082;2753
0,000632;1582,667480;361;280;55449;2725
0,000674;1484,125610;353;279;57120;2783
0,000660;1515,301270;353;278;58284;2816
0,000740;1351,666748;353;273;56928;2788
0,000763;1310,942139;353;271;56928;2788
0,000663;1507,799805;353;271;56928;2788
0,000686;1458,074463;353;272;56976;2795
0,000747;1337,813599;353;272;56976;2795
0,000720;1387,939209;353;271;56976;2795
0,000668;1496,277222;353;269;56976;2795
0,000676;1478,522095;353;266;56826;2778
0,000710;1407,899292;353;266;56976;2784
0,000649;1541,721069;353;262;51561;2565
0,000800;1249,398315;353;262;51561;2565
0,000604;1656,302124;345;258;51549;2563
0,000633;1579,020752;329;252;50430;2491
0,000750;1333,907593;329;248;46485;2374
0,000667;1499,551514;329;243;46278;2350
0,000738;1354,338013;329;244;46278;2350
0,000676;1478,522095;321;240;46197;2343
0,000660;1516,139404;321;240;45252;2333
0,000611;1635,548828;321;241;44235;2255
0,000542;1843,429688;321;239;44142;2240
0,000557;1793,966064;321;233;42471;2153
0,000518;1931,768799;321;227;42198;2123
0,000523;1910,229980;321;218;41871;2092
0,000526;1902,276245;321;212;41709;2077
0,000555;1803,407837;321;212;41709;2077
0,000526;1900,957031;321;212;41709;2077
0,000541;1848,401855;321;213;41709;2077
0,000519;1927,693359;321;215;41997;2093
0,000679;1473,752686;321;216;41997;2093
0,000532;1880,095947;321;216;41997;2093
0,000528;1894,388428;321;211;41730;2076
0,000514;1945,479004;305;204;41235;2036
0,000511;1957,985596;297;199;41112;2020
0,000527;1897,010498;297;196;39105;1948
0,000593;1686,880005;297;194;39105;1948
0,000588;1701,539551;297;192;39105;1948
0,000487;2053,318359;289;189;37758;1865
0,000518;1931,768799;273;182;36990;1832
0,000555;1803,407837;265;180;36945;1829
0,000486;2059,489258;249;175;36984;1831
0,000463;2161,813965;249;171;36306;1795
0,000550;1816,554077;249;170;37497;1860
0,000499;2002,322754;249;171;40179;1996
0,000509;1966,413086;249;170;39306;1929
0,000501;1995,036377;249;163;37014;1813
0,000452;2210,628906;249;161;35823;1767
0,000556;1797,495117;257;160;35784;1761
0,000472;2118,377197;257;161;35871;1771
0,000463;2160,110352;257;159;35955;1789
0,000561;1781,143555;241;154;35955;1789
0,000549;1822,593018;241;152;35979;1787
0,000501;1996,489380;241;150;35751;1772
0,000550;1817,758545;241;149;35058;1734
0,000463;2160,110352;241;149;35058;1734
0,000536;1864,748413;241;146;34722;1707
0,000525;1904,920166;241;143;34575;1693
0,000466;2146,577881;241;139;34509;1687
0,000456;2192,944092;241;137;34509;1687
0,000457;2187,693604;241;137;34509;1687
0,000548;1823,805786;241;137;34509;1687
0,000664;1506,970947;241;137;34509;1687
0,000464;2156,711182;241;137;34509;1687
0,000462;2163,520020;225;129;34509;1687
0,000434;2305,449951;217;120;32685;1623
0,000434;2305,449951;209;117;32223;1581
0,000491;2035,026123;209;115;31554;1531
0,000617;1621,040771;209;113;30354;1483
0,000431;2321,066895;209;112;30339;1480
0,000459;2177,267822;209;108;30285;1472
0,000412;2427,971680;209;106;30285;1472
0,000488;2050,246826;209;104;30285;1472
0,000529;1890,468994;209;106;30357;1478
0,000470;2129,898926;209;107;30357;1478
0,000505;1982,053589;209;104;29802;1438
0,000421;2377,432861;209;105;29802;1438
0,000409;2445,298828;209;107;30258;1445
0,000411;2434,440430;209;108;30282;1448
0,000533;1874,952148;209;108;30282;1448
0,000405;2469,531494;209;106;28878;1386
0,000444;2250,558350;209;108;29283;1413
0,000509;1963,596069;201;104;30231;1471
0,000499;2002,322754;185;99;33585;1632
0,000501;1996,489380;177;94;33585;1632
0,000505;1980,621460;177;94;33585;1632
0,000512;1953,798950;177;94;33585;1632
0,000461;2166,940674;177;94;33585;1632
0,000466;2146,577881;177;94;33585;1632
0,000452;2214,200195;177;94;33585;1632
0,000453;2207,069336;177;93;33414;1619
0,000463;2158,409424;177;91;32811;1583
0,000455;2199,983887;177;92;33066;1593
0,000447;2237,697998;177;93;33237;1604
0,000496;2017,056763;177;94;35883;1726
0,000516;1937,229614;177;95;40377;1931
0,000524;1908,899780;177;94;40377;1931
0,000525;1904,920166;177;92;40155;1916
0,000514;1945,479004;177;91;40155;1916
0,000519;1927,693359;177;91;40155;1916
0,000537;1863,480591;177;91;40155;1916
0,000517;1933,131104;177;91;40155;1916
0,000521;1919,593750;177;91;40155;1916
0,000514;1946,860840;177;91;40155;1916
0,000463;2158,409424;153;85;37134;1770
0,000464;2155,015625;153;84;35532;1705
0,000538;1857,168091;153;87;42570;1952
0,000468;2134,875244;153;84;42387;1928
0,000512;1953,798950;153;84;42387;1928
0,000514;1945,479004;153;84;42387;1928
0,000515;1941,345459;153;84;42387;1928
0,000498;2009,662720;145;82;41769;1886
0,000487;2054,857666;145;81;40374;1854
0,000479;2087,722656;137;78;40353;1851
0,000475;2106,979248;121;73;40059;1841
0,000467;2139,875000;121;71;39645;1803
0,000471;2121,656250;121;70;39645;1803
0,000461;2170,372070;113;66;39357;1787
0,000465;2148,260254;105;64;39357;1787
0,000451;2215,990234;105;63;39357;1787
0,000429;2330,935303;105;62;39357;1787
0,000428;2338,890625;105;62;39357;1787
0,000426;2344,893066;105;62;39357;1787
0,000430;2326,978027;105;62;39357;1787
0,000525;1904,920166;105;62;39357;1787
0,000551;1815,350952;105;63;39480;1801
0,000485;2061,037598;105;63;39480;1801
0,000449;2228,601807;105;63;39480;1801
0,000437;2286,221924;105;63;39480;1801
0,000444;2250,558350;105;63;39480;1801
0,000444;2250,558350;105;63;39480;1801
0,000437;2288,130127;105;63;39480;1801
0,000445;2248,712158;105;63;39480;1801
0,000437;2286,221924;105;63;39480;1801
0,000437;2286,221924;105;63;39480;1801
0,000446;2243,191406;105;63;39480;1801
0,000444;2252,407471;105;63;39480;1801
0,000437;2290,041748;105;63;39480;1801
0,000436;2291,956543;105;63;39480;1801
0,000443;2257,973633;105;63;39480;1801
0,000450;2223,179199;105;63;39480;1801
0,000450;2223,179199;105;63;39480;1801
0,000576;1737,122925;105;63;39480;1801
0,000464;2153,322998;105;63;39480;1801
0,000421;2377,432861;105;63;39480;1801
0,000425;2352,944092;105;63;39480;1801
0,000417;2396,136475;105;63;39480;1801
0,000430;2326,978027;105;63;39480;1801
0,000425;2350,926270;105;63;39480;1801
0,000422;2367,167480;105;63;39480;1801
0,000576;1736,022827;105;63;39480;1801
0,000449;2226,791260;105;63;39480;1801
0,000472;2116,741211;105;63;39480;1801
0,000459;2177,267822;105;63;39480;1801
0,000456;2191,191162;105;64;39972;1829
0,000448;2232,231201;105;64;39972;1829
0,000450;2221,377686;105;64;39972;1829
0,000457;2187,693604;105;64;39972;1829
0,000463;2161,813965;105;64;39972;1829
0,000447;2235,872803;105;64;39972;1829
0,000460;2173,814453;105;64;39972;1829
0,000455;2198,219727;105;64;39972;1829
0,000470;2129,898926;105;64;39972;1829
0,000459;2180,731934;105;64;39972;1829
0,000456;2192,944092;105;64;39972;1829
0,000432;2315,185791;105;64;39972;1829
0,000447;2237,697998;105;64;39972;1829
0,000453;2208,847656;105;64;39972;1829
0,000431;2319,103271;105;64;39972;1829
0,000528;1895,698364;105;64;39972;1829
0,000519;1926,338745;105;64;39972;1829
0,000438;2282,414795;105;64;39972;1829
0,000455;2198,219727;105;64;39972;1829
0,000511;1956,588135;105;64;39972;1829
0,000429;2328,954834;105;63;39972;1829
0,000452;2214,200195;105;63;39972;1829
0,000565;1768,503174;105;63;39972;1829
0,000526;1899,639526;105;63;39972;1829
0,000542;1845,912476;105;63;39972;1829
0,000561;1783,461304;105;63;39972;1829
0,000506;1974,913452;105;63;39972;1829
0,000485;2061,037598;105;63;39972;1829
0,000478;2092,503662;105;63;39972;1829
0,000477;2095,703369;105;63;39972;1829
0,000520;1922,286133;105;63;39972;1829
0,000432;2315,185791;105;63;39972;1829
0,000486;2059,489258;105;63;39972;1829
0,000456;2191,191162;105;63;39972;1829
0,000497;2012,613892;105;63;39972;1829
0,000522;1916,909180;105;63;39972;1829
0,000526;1902,276245;105;63;39972;1829
0,000432;2313,232178;105;63;39972;1829
0,000468;2134,875244;105;63;39972;1829
0,000430;2323,033936;105;63;39972;1829
0,000511;1955,192627;105;63;39972;1829
0,000533;1877,520630;105;63;39972;1829
0,000465;2149,945068;105;63;39972;1829
0,000517;1935,861572;105;63;39972;1829
0,000461;2170,372070;105;63;39972;1829
0,000433;2307,390625;105;63;39972;1829
0,000427;2340,888184;105;63;39972;1829
0,000428;2336,896973;105;63;39972;1829
0,000436;2293,874512;105;63;39972;1829
0,000426;2348,911865;105;63;39972;1829
0,000432;2313,232178;105;63;39972;1829
0,000431;2321,066895;105;63;39972;1829
0,000435;2299,647705;105;63;39972;1829
0,000427;2342,888916;105;63;39972;1829
0,000429;2328,954834;105;63;39972;1829
0,000426;2346,900635;105;63;39972;1829
0,000427;2340,888184;105;63;39972;1829
0,000428;2334,906250;105;63;39972;1829
0,000426;2344,893066;105;63;39972;1829
0,000503;1989,245361;105;63;39972;1829
0,000483;2071,942627;105;63;39972;1829
0,000432;2315,185791;105;63;39972;1829
0,000427;2340,888184;105;63;39972;1829
0,000433;2309,334473;105;63;39972;1829
0,000429;2330,935303;105;65;40134;1850
0,000433;2309,334473;105;65;40134;1850
0,000434;2301,578613;105;65;40134;1850
0,000428;2336,896973;105;65;40134;1850
0,000433;2311,281494;105;65;40134;1850
0,000415;2410,888184;89;61;39972;1840
0,000418;2389,869385;89;61;39972;1840
0,000420;2379,496338;89;61;39972;1840
0,000417;2400,332764;89;61;39972;1840
0,000415;2408,769775;89;61;39972;1840
0,000418;2391,954590;89;61;39972;1840
0,000413;2419,399902;89;61;39972;1840
0,000416;2404,543701;89;61;39972;1840
0,000416;2404,543701;89;61;39972;1840
0,000490;2041,087158;89;61;39972;1840
0,000511;1956,588135;89;61;39972;1840
0,000505;1982,053589;89;61;39972;1840
0,000543;1840,953613;89;61;39972;1840
0,000472;2120,015381;89;61;39972;1840
0,000461;2168,655029;89;61;39972;1840
0,000525;1904,920166;89;61;39972;1840
0,000502;1992,136597;89;61;39972;1840
0,000418;2389,869385;89;61;39972;1840
0,000447;2239,526123;89;61;39972;1840
0,000538;1858,427124;89;61;39972;1840
0,000425;2354,965576;89;61;39972;1840
0,000449;2228,601807;89;61;39972;1840
0,000510;1959,385376;89;61;39972;1840
0,000501;1996,489380;89;61;39972;1840
0,000501;1996,489380;89;61;39972;1840
0,000415;2410,888184;89;61;39972;1840
0,000445;2245,028564;89;61;39972;1840
0,000452;2212,413330;89;61;39972;1840
0,000442;2261,699707;89;61;39972;1840
0,000439;2276,727539;89;61;39972;1840
0,000434;2301,578613;89;61;39972;1840
0,000439;2278,620117;89;61;39972;1840
0,000434;2301,578613;89;61;39972;1840
0,000466;2144,898193;89;61;39972;1840
0,000412;2430,124023;89;61;39972;1840
0,000459;2177,267822;105;65;40134;1850
0,000434;2305,449951;105;65;40134;1850
0,000445;2246,868896;105;65;40134;1850
0,000526;1902,276245;105;65;40134;1850
0,000515;1941,345459;105;65;40134;1850
0,000540;1853,401001;105;65;40134;1850
0,000518;1929,049805;105;65;40134;1850
0,000431;2319,103271;105;63;39972;1829
0,000457;2189,440918;105;63;39972;1829
0,000497;2011,137085;105;63;39972;1829
0,000444;2252,407471;105;63;39972;1829
0,000439;2278,620117;105;63;39972;1829
0,000522;1915,569458;105;63;39972;1829
0,000517;1933,131104;105;63;39972;1829
0,000438;2284,316650;105;63;39972;1829
0,000478;2094,102295;105;63;39972;1829
0,000459;2177,267822;105;63;39972;1829
0,000546;1832,339600;105;63;39972;1829
0,000513;1951,017822;105;63;39972;1829
0,000438;2282,414795;105;63;39972;1829
0,000431;2321,066895;105;63;39972;1829
0,000477;2095,703369;105;63;39972;1829
0,000468;2138,206055;105;63;39972;1829
0,000518;1929,049805;105;63;39972;1829
0,000513;1949,630127;105;63;39972;1829
0,000428;2336,896973;105;63;39972;1829
0,000588;1699,429688;105;63;39972;1829
0,000633;1580,841919;105;63;39972;1829
0,000434;2303,512695;105;63;39972;1829
0,000459;2177,267822;105;63;39972;1829
0,000482;2075,079346;105;63;39972;1829
0,000545;1833,565186;105;63;39972;1829
0,000521;1919,593750;105;63;39972;1829
0,000456;2194,699707;105;63;39972;1829
0,000465;2148,260254;105;63;39972;1829
0,000452;2210,628906;105;63;39972;1829
0,000486;2056,399170;105;63;39972;1829
0,000517;1935,861572;105;63;39972;1829
0,000513;1949,630127;105;63;39972;1829
0,000433;2307,390625;105;63;39972;1829
0,000585;1708,965088;105;63;39972;1829
0,000460;2173,814453;105;63;39972;1829
0,000482;2073,509766;105;63;39972;1829
0,000614;1627,779175;105;63;39972;1829
0,000458;2184,207031;105;63;39972;1829
0,000454;2201,750977;105;63;39972;1829
0,000443;2259,835205;105;63;39972;1829
0,000444;2250,558350;105;63;39972;1829
0,000444;2254,260010;105;63;39972;1829
0,000472;2118,377197;105;63;39972;1829
0,000429;2332,919189;105;63;39972;1829
0,000447;2235,872803;105;63;39972;1829
0,000459;2177,267822;105;63;39972;1829
0,000526;1902,276245;105;63;39972;1829
0,000513;1951,017822;105;63;39972;1829
0,000431;2319,103271;105;63;39972;1829
0,000480;2082,963379;105;63;39972;1829
0,000465;2148,260254;105;63;39972;1829
0,000435;2297,719971;105;63;39972;1829
0,000518;1931,768799;105;63;39972;1829
0,000722;1384,434326;105;63;39972;1829
0,000457;2187,693604;105;63;39972;1829
0,000526;1902,276245;105;63;39972;1829
0,000439;2278,620117;105;63;39972;1829
0,000484;2067,254883;105;63;39972;1829
0,000459;2177,267822;105;63;39972;1829
0,000464;2153,322998;105;63;39972;1829
0,000521;1919,593750;105;63;39972;1829
0,000436;2293,874512;105;63;39972;1829
0,000482;2073,509766;105;63;39972;1829
0,000490;2041,087158;105;63;39972;1829
0,000458;2184,207031;105;63;39972;1829
0,000521;1919,593750;105;63;39972;1829
0,000435;2299,647705;105;63;39972;1829
0,000461;2168,655029;105;63;39972;1829
0,000484;2067,254883;105;63;39972;1829
0,000483;2070,377686;105;63;39972;1829
0,000550;1817,758545;105;63;39972;1829
